id,species,quantity,description,url,latitude,longitude,location,sighted_at,created_at,updated_at,orca_type,orca_pod
5a84bac4686f74490f5c1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac4686f74490f5c1800,48.423075,-123.150965,"Juan de Fuca, BC, CA",2016-09-08T20:25:00Z,2018-02-14T22:40:04Z,2018-02-14T22:40:04Z,southern resident,j
5a84bad4686f74490fb01800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad4686f74490fb01800,48.45061667,-123.1131883,"Friday Harbor, WA, US",2016-09-08T19:55:00Z,2018-02-14T22:40:20Z,2018-02-14T22:40:20Z,southern resident,j
5a84bb09686f74490fd41900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb09686f74490fd41900,48.47899833,-123.1004717,"Friday Harbor, WA, US",2016-09-08T19:27:00Z,2018-02-14T22:41:13Z,2018-02-14T22:41:13Z,southern resident,j
5a84bb07686f74490fc61900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb07686f74490fc61900,48.47789333,-123.1095567,"Friday Harbor, WA, US",2016-09-08T18:55:00Z,2018-02-14T22:41:11Z,2018-02-14T22:41:11Z,southern resident,j
5a84bb1c686f74490f3a1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb1c686f74490f3a1a00,48.48946167,-123.1379383,"Friday Harbor, WA, US",2016-09-08T18:25:00Z,2018-02-14T22:41:32Z,2018-02-14T22:41:32Z,southern resident,j
5a84bb24686f74490f641a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb24686f74490f641a00,48.497155,-123.1414867,"Friday Harbor, WA, US",2016-09-08T17:55:00Z,2018-02-14T22:41:40Z,2018-02-14T22:41:40Z,southern resident,j
5a84bb29686f74490f821a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb29686f74490f821a00,48.506395,-123.15333,"Friday Harbor, WA, US",2016-09-08T17:25:00Z,2018-02-14T22:41:45Z,2018-02-14T22:41:45Z,southern resident,
5a84baeb686f74490f321900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baeb686f74490f321900,48.465265,-123.073665,"Friday Harbor, WA, US",2016-09-07T20:55:00Z,2018-02-14T22:40:43Z,2018-02-14T22:40:43Z,southern resident,l
5a84bafe686f74490f961900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bafe686f74490f961900,48.47496,-123.10705,"Friday Harbor, WA, US",2016-09-07T20:26:00Z,2018-02-14T22:41:02Z,2018-02-14T22:41:02Z,southern resident,l
5a84bb22686f74490f5c1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb22686f74490f5c1a00,48.49602167,-123.14879,"Friday Harbor, WA, US",2016-09-07T19:55:00Z,2018-02-14T22:41:38Z,2018-02-14T22:41:38Z,southern resident,l
5a84bb32686f74490fb01a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb32686f74490fb01a00,48.51751333,-123.1750233,"Friday Harbor, WA, US",2016-09-07T19:25:00Z,2018-02-14T22:41:54Z,2018-02-14T22:41:54Z,southern resident,l
5a84bb4e686f74490f481b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb4e686f74490f481b00,48.56746333,-123.193805,"Friday Harbor, WA, US",2016-09-07T18:55:00Z,2018-02-14T22:42:22Z,2018-02-14T22:42:22Z,southern resident,
5a84bb76686f74490f1e1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb76686f74490f1e1c00,48.61043333,-123.2087667,"Friday Harbor, WA, US",2016-09-07T18:25:00Z,2018-02-14T22:43:02Z,2018-02-14T22:43:02Z,southern resident,
5a84bb97686f74490fd41c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb97686f74490fd41c00,48.752517,-123.31405,,2016-09-06T16:00:00Z,2018-02-14T22:43:35Z,2018-02-14T22:43:35Z,offshore,
5a84bb97686f74490fd21c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb97686f74490fd21c00,48.752517,-123.31405,,2016-09-06T15:35:00Z,2018-02-14T22:43:35Z,2018-02-14T22:43:35Z,offshore,
5a84bbad686f74490f4e1d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbad686f74490f4e1d00,48.859433,-123.347467,"Mayne Island, BC, CA",2016-09-05T23:00:00Z,2018-02-14T22:43:57Z,2018-02-14T22:43:57Z,offshore,
5a84bb3e686f74490ff21a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb3e686f74490ff21a00,48.53645333,-123.1738533,,2016-09-04T22:26:00Z,2018-02-14T22:42:06Z,2018-02-14T22:42:06Z,southern resident,
5a84bb2b686f74490f8c1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb2b686f74490f8c1a00,48.50938167,-123.1563983,"Friday Harbor, WA, US",2016-09-04T21:27:00Z,2018-02-14T22:41:47Z,2018-02-14T22:41:47Z,southern resident,j
5a84bac4686f74490f581800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac4686f74490f581800,48.42025333,-123.04211,"Friday Harbor, WA, US",2016-09-04T20:25:00Z,2018-02-14T22:40:04Z,2018-02-14T22:40:04Z,southern resident,j
5a84bacc686f74490f881800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bacc686f74490f881800,48.445035,-123.0477517,,2016-09-04T19:54:00Z,2018-02-14T22:40:12Z,2018-02-14T22:40:12Z,southern resident,j
5a84bae1686f74490ffa1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae1686f74490ffa1800,48.45729833,-123.0520367,"Friday Harbor, WA, US",2016-09-04T19:24:00Z,2018-02-14T22:40:33Z,2018-02-14T22:40:33Z,southern resident,j
5a84baef686f74490f441900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baef686f74490f441900,48.46664667,-123.0714867,"Friday Harbor, WA, US",2016-09-04T18:54:00Z,2018-02-14T22:40:47Z,2018-02-14T22:40:47Z,southern resident,j
5a84bae8686f74490f1e1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae8686f74490f1e1900,48.46304,-123.07086,"Friday Harbor, WA, US",2016-09-04T18:45:00Z,2018-02-14T22:40:40Z,2018-02-14T22:40:40Z,southern resident,
5a84baee686f74490f401900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baee686f74490f401900,48.46657,-123.07481,"Friday Harbor, WA, US",2016-09-04T18:35:00Z,2018-02-14T22:40:46Z,2018-02-14T22:40:46Z,southern resident,
5a84baf4686f74490f621900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf4686f74490f621900,48.47073,-123.088985,"Friday Harbor, WA, US",2016-09-04T18:27:00Z,2018-02-14T22:40:52Z,2018-02-14T22:40:52Z,southern resident,j
5a84bb02686f74490fb01900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb02686f74490fb01900,48.47666,-123.09509,"Friday Harbor, WA, US",2016-09-04T18:26:00Z,2018-02-14T22:41:06Z,2018-02-14T22:41:06Z,southern resident,
5a84bb04686f74490fb81900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb04686f74490fb81900,48.47708,-123.10609,"Friday Harbor, WA, US",2016-09-04T18:16:00Z,2018-02-14T22:41:08Z,2018-02-14T22:41:08Z,southern resident,
5a84bb17686f74490f241a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb17686f74490f241a00,48.48689667,-123.1268767,"Friday Harbor, WA, US",2016-09-04T18:03:00Z,2018-02-14T22:41:28Z,2018-02-14T22:41:28Z,southern resident,j
5a84bb50686f74490f541b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb50686f74490f541b00,48.56826167,-123.1916517,"Friday Harbor, WA, US",2016-09-04T17:27:00Z,2018-02-14T22:42:24Z,2018-02-14T22:42:24Z,southern resident,j
5a84bb96686f74490fd01c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb96686f74490fd01c00,48.752517,-123.31405,,2016-09-03T23:00:00Z,2018-02-14T22:43:34Z,2018-02-14T22:43:34Z,offshore,
5a84bb88686f74490f841c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb88686f74490f841c00,48.67913833,-123.2409283,"Friday Harbor, WA, US",2016-09-03T21:55:00Z,2018-02-14T22:43:20Z,2018-02-14T22:43:20Z,southern resident,"j, k"
5a84bb7c686f74490f421c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb7c686f74490f421c00,48.63894833,-123.1968167,"Friday Harbor, WA, US",2016-09-03T21:25:00Z,2018-02-14T22:43:08Z,2018-02-14T22:43:08Z,southern resident,"j, k"
5a84bb68686f74490fd41b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb68686f74490fd41b00,48.58721833,-123.2046367,"Friday Harbor, WA, US",2016-09-03T20:54:00Z,2018-02-14T22:42:48Z,2018-02-14T22:42:48Z,southern resident,"j, k"
5a84bb51686f74490f5a1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb51686f74490f5a1b00,48.569055,-123.1808933,"Friday Harbor, WA, US",2016-09-03T20:24:00Z,2018-02-14T22:42:25Z,2018-02-14T22:42:25Z,southern resident,"j, k"
5a84bb46686f74490f1e1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb46686f74490f1e1b00,48.554515,-123.17469,"Friday Harbor, WA, US",2016-09-03T19:54:00Z,2018-02-14T22:42:14Z,2018-02-14T22:42:14Z,southern resident,j
5a84bb62686f74490fb41b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb62686f74490fb41b00,48.58172833,-123.1940783,"Friday Harbor, WA, US",2016-09-03T19:25:00Z,2018-02-14T22:42:42Z,2018-02-14T22:42:42Z,southern resident,j
5a84bacc686f74490f841800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bacc686f74490f841800,48.44395,-123.1149,"Friday Harbor, WA, US",2016-09-03T19:02:00Z,2018-02-14T22:40:12Z,2018-02-14T22:40:12Z,southern resident,l
5a84bb49686f74490f2c1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb49686f74490f2c1b00,48.562495,-123.1783617,"Friday Harbor, WA, US",2016-09-03T18:55:00Z,2018-02-14T22:42:17Z,2018-02-14T22:42:17Z,southern resident,j
5a84badf686f74490ff01800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badf686f74490ff01800,48.45598,-123.09297,"Friday Harbor, WA, US",2016-09-03T18:52:00Z,2018-02-14T22:40:31Z,2018-02-14T22:40:31Z,southern resident,l
5a84baee686f74490f3e1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baee686f74490f3e1900,48.46648,-123.11671,"Friday Harbor, WA, US",2016-09-03T18:42:00Z,2018-02-14T22:40:46Z,2018-02-14T22:40:46Z,southern resident,l
5a84baf9686f74490f7c1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf9686f74490f7c1900,48.47292,-123.14169,"Friday Harbor, WA, US",2016-09-03T18:33:00Z,2018-02-14T22:40:57Z,2018-02-14T22:40:57Z,southern resident,l
5a84bb2c686f74490f921a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb2c686f74490f921a00,48.5116,-123.16016,"Friday Harbor, WA, US",2016-09-03T18:22:00Z,2018-02-14T22:41:48Z,2018-02-14T22:41:48Z,southern resident,j
5a84bb35686f74490fc41a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb35686f74490fc41a00,48.52273,-123.16391,"Friday Harbor, WA, US",2016-09-03T18:12:00Z,2018-02-14T22:41:57Z,2018-02-14T22:41:57Z,southern resident,j
5a84bb35686f74490fc21a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb35686f74490fc21a00,48.52,-123.16,,2016-09-03T18:10:00Z,2018-02-14T22:41:57Z,2018-02-14T22:41:57Z,southern resident,j
5a84bb96686f74490fce1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb96686f74490fce1c00,48.752517,-123.31405,,2016-09-01T01:00:00Z,2018-02-14T22:43:34Z,2018-02-14T22:43:34Z,offshore,
5a84bae8686f74490f201900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae8686f74490f201900,48.46372,-123.091985,"Friday Harbor, WA, US",2016-08-30T19:27:00Z,2018-02-14T22:40:40Z,2018-02-14T22:40:40Z,southern resident,l
5a84baf4686f74490f5e1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf4686f74490f5e1900,48.46972,-123.1038583,"Friday Harbor, WA, US",2016-08-30T18:56:00Z,2018-02-14T22:40:52Z,2018-02-14T22:40:52Z,southern resident,l
5a84baf0686f74490f4a1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf0686f74490f4a1900,48.46716,-123.10161,"Friday Harbor, WA, US",2016-08-30T18:46:00Z,2018-02-14T22:40:48Z,2018-02-14T22:40:48Z,southern resident,"k, l"
5a84bb03686f74490fb21900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb03686f74490fb21900,48.47685,-123.09969,"Friday Harbor, WA, US",2016-08-30T18:36:00Z,2018-02-14T22:41:07Z,2018-02-14T22:41:07Z,southern resident,"k, l"
5a84baff686f74490f9c1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baff686f74490f9c1900,48.47511,-123.1051367,"Friday Harbor, WA, US",2016-08-30T18:29:00Z,2018-02-14T22:41:03Z,2018-02-14T22:41:03Z,southern resident,
5a84bb04686f74490fba1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb04686f74490fba1900,48.4771,-123.09848,"Friday Harbor, WA, US",2016-08-30T18:26:00Z,2018-02-14T22:41:08Z,2018-02-14T22:41:08Z,southern resident,"k, l"
5a84baf7686f74490f701900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf7686f74490f701900,48.47,-123.09,,2016-08-30T18:20:00Z,2018-02-14T22:40:55Z,2018-02-14T22:40:55Z,southern resident,"k, l"
5a84bae9686f74490f241900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae9686f74490f241900,48.46444,-123.07475,"Friday Harbor, WA, US",2016-08-30T18:16:00Z,2018-02-14T22:40:41Z,2018-02-14T22:40:41Z,southern resident,"k, l"
5a84bae7686f74490f1c1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae7686f74490f1c1900,48.46275,-123.06789,"Friday Harbor, WA, US",2016-08-30T18:06:00Z,2018-02-14T22:40:39Z,2018-02-14T22:40:39Z,southern resident,"k, l"
5a84bad6686f74490fbe1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad6686f74490fbe1800,48.4533,-123.07863,"Friday Harbor, WA, US",2016-08-30T17:56:00Z,2018-02-14T22:40:22Z,2018-02-14T22:40:22Z,southern resident,"k, l"
5a84baac686f74490fdc1700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baac686f74490fdc1700,48.33817,-123.80943,"Sooke, BC, CA",2016-08-29T18:54:00Z,2018-02-14T22:39:40Z,2018-02-14T22:39:40Z,southern resident,
5a84baad686f74490fe01700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baad686f74490fe01700,48.34491,-123.81337,"Sooke, BC, CA",2016-08-29T18:44:00Z,2018-02-14T22:39:41Z,2018-02-14T22:39:41Z,southern resident,
5a84baae686f74490fe41700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baae686f74490fe41700,48.34651,-123.82045,"Sooke, BC, CA",2016-08-29T18:34:00Z,2018-02-14T22:39:42Z,2018-02-14T22:39:42Z,southern resident,
5a84baae686f74490fe61700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baae686f74490fe61700,48.34763,-123.78165,"Sooke, BC, CA",2016-08-29T18:24:00Z,2018-02-14T22:39:42Z,2018-02-14T22:39:42Z,southern resident,
5a84bbb5686f74490f781d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbb5686f74490f781d00,49.009483,-123.134667,"Delta, BC, CA",2016-08-28T14:00:00Z,2018-02-14T22:44:05Z,2018-02-14T22:44:05Z,offshore,
5a84bafc686f74490f901900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bafc686f74490f901900,48.47472167,-123.0906267,,2016-08-26T22:55:00Z,2018-02-14T22:41:00Z,2018-02-14T22:41:00Z,southern resident,j
5a84baec686f74490f361900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baec686f74490f361900,48.46576,-123.06843,"Friday Harbor, WA, US",2016-08-26T22:23:00Z,2018-02-14T22:40:44Z,2018-02-14T22:40:44Z,southern resident,j
5a84baf5686f74490f661900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf5686f74490f661900,48.471075,-123.0767067,"Friday Harbor, WA, US",2016-08-26T22:00:00Z,2018-02-14T22:40:53Z,2018-02-14T22:40:53Z,southern resident,j
5a84bb05686f74490fbc1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb05686f74490fbc1900,48.47713167,-123.0956233,"Friday Harbor, WA, US",2016-08-26T21:25:00Z,2018-02-14T22:41:09Z,2018-02-14T22:41:09Z,southern resident,j
5a84bb24686f74490f661a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb24686f74490f661a00,48.49761833,-123.1358433,"Friday Harbor, WA, US",2016-08-26T20:55:00Z,2018-02-14T22:41:40Z,2018-02-14T22:41:40Z,southern resident,j
5a84bb26686f74490f701a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb26686f74490f701a00,48.50074167,-123.1503617,"Friday Harbor, WA, US",2016-08-26T19:57:00Z,2018-02-14T22:41:42Z,2018-02-14T22:41:42Z,southern resident,j
5a84bb20686f74490f541a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb20686f74490f541a00,48.49277167,-123.1363283,"Friday Harbor, WA, US",2016-08-26T19:26:00Z,2018-02-14T22:41:36Z,2018-02-14T22:41:36Z,southern resident,j
5a84bb27686f74490f741a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb27686f74490f741a00,48.50180167,-123.1517783,"Friday Harbor, WA, US",2016-08-26T19:00:00Z,2018-02-14T22:41:43Z,2018-02-14T22:41:43Z,southern resident,j
5a84bb23686f74490f621a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb23686f74490f621a00,48.49682167,-123.1476,"Friday Harbor, WA, US",2016-08-26T18:25:00Z,2018-02-14T22:41:39Z,2018-02-14T22:41:39Z,southern resident,j
5a84baf9686f74490f7a1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf9686f74490f7a1900,48.47,-123.09,,2016-08-26T18:22:00Z,2018-02-14T22:40:57Z,2018-02-14T22:40:57Z,southern resident,j
5a84bb3c686f74490fe81a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb3c686f74490fe81a00,48.53055333,-123.1657067,"Friday Harbor, WA, US",2016-08-26T17:26:00Z,2018-02-14T22:42:04Z,2018-02-14T22:42:04Z,southern resident,j
5a84baaa686f74490fce1700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baaa686f74490fce1700,48.330867,-123.534183,"Victoria, BC, CA",2016-08-26T14:30:00Z,2018-02-14T22:39:38Z,2018-02-14T22:39:38Z,offshore,
5a84babb686f74490f2a1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84babb686f74490f2a1800,48.39,-123.17,"Victoria, BC, CA",2016-08-25T18:05:00Z,2018-02-14T22:39:55Z,2018-02-14T22:39:55Z,southern resident,
5a84bb9b686f74490ff01c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb9b686f74490ff01c00,48.761217,-123.306767,"Pender Island, BC, CA",2016-08-25T02:00:00Z,2018-02-14T22:43:39Z,2018-02-14T22:43:39Z,offshore,
5a84baa6686f74490fb81700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baa6686f74490fb81700,48.32,-123.86,"Sooke, BC, CA",2016-08-24T18:12:00Z,2018-02-14T22:39:34Z,2018-02-14T22:39:34Z,southern resident,
5a84bb93686f74490fbc1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb93686f74490fbc1c00,48.72898833,-123.201435,"Pender Island, BC, CA",2016-08-23T23:30:00Z,2018-02-14T22:43:31Z,2018-02-14T22:43:31Z,southern resident,"j, k"
5a84bb95686f74490fc81c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb95686f74490fc81c00,48.74239167,-123.15066,"Pender Island, BC, CA",2016-08-23T22:55:00Z,2018-02-14T22:43:33Z,2018-02-14T22:43:33Z,southern resident,"j, k"
5a84bb98686f74490fdc1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb98686f74490fdc1c00,48.75334833,-123.125565,"Saturna, BC, CA",2016-08-23T22:27:00Z,2018-02-14T22:43:36Z,2018-02-14T22:43:36Z,southern resident,"j, k"
5a84bb9c686f74490ff21c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb9c686f74490ff21c00,48.764785,-123.0781383,"Saturna, BC, CA",2016-08-23T21:54:00Z,2018-02-14T22:43:40Z,2018-02-14T22:43:40Z,southern resident,"j, k"
5a84bba8686f74490f321d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bba8686f74490f321d00,48.79162667,-123.03719,"Saturna, BC, CA",2016-08-23T21:25:00Z,2018-02-14T22:43:52Z,2018-02-14T22:43:52Z,southern resident,"j, k"
5a84bb9b686f74490fee1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb9b686f74490fee1c00,48.761217,-123.306767,"Pender Island, BC, CA",2016-08-23T02:30:00Z,2018-02-14T22:43:39Z,2018-02-14T22:43:39Z,offshore,
5a84bb0e686f74490fee1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb0e686f74490fee1900,48.48175,-123.10561,,2016-08-22T23:28:00Z,2018-02-14T22:41:18Z,2018-02-14T22:41:18Z,southern resident,"j, k"
5a84bacd686f74490f8e1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bacd686f74490f8e1800,48.44620667,-123.06448,"Friday Harbor, WA, US",2016-08-22T22:56:00Z,2018-02-14T22:40:13Z,2018-02-14T22:40:13Z,southern resident,"j, k"
5a84bad4686f74490fb41800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad4686f74490fb41800,48.45169333,-123.0819783,"Friday Harbor, WA, US",2016-08-22T21:56:00Z,2018-02-14T22:40:20Z,2018-02-14T22:40:20Z,southern resident,"j, k"
5a84baf2686f74490f541900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf2686f74490f541900,48.46844833,-123.11886,"Friday Harbor, WA, US",2016-08-22T21:25:00Z,2018-02-14T22:40:50Z,2018-02-14T22:40:50Z,southern resident,"j, k"
5a84bb1d686f74490f441a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb1d686f74490f441a00,48.49120667,-123.1286833,"Friday Harbor, WA, US",2016-08-22T20:53:00Z,2018-02-14T22:41:33Z,2018-02-14T22:41:33Z,southern resident,
5a84bbb3686f74490f6c1d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbb3686f74490f6c1d00,48.95,-123.25,"Galiano Island, BC, CA",2016-08-21T00:48:00Z,2018-02-14T22:44:03Z,2018-02-14T22:44:03Z,southern resident,"k, l"
5a84bb03686f74490fb41900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb03686f74490fb41900,48.47690833,-123.0986467,"Friday Harbor, WA, US",2016-08-20T23:55:00Z,2018-02-14T22:41:07Z,2018-02-14T22:41:07Z,southern resident,"j, k"
5a84bb08686f74490fce1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb08686f74490fce1900,48.47827,-123.1054933,"Friday Harbor, WA, US",2016-08-20T23:26:00Z,2018-02-14T22:41:12Z,2018-02-14T22:41:12Z,southern resident,"j, k"
5a84bb13686f74490f0a1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb13686f74490f0a1a00,48.48437167,-123.1101567,,2016-08-20T22:55:00Z,2018-02-14T22:41:23Z,2018-02-14T22:41:23Z,southern resident,"k, l"
5a84bb2c686f74490f8e1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb2c686f74490f8e1a00,48.51083,-123.1510317,"Friday Harbor, WA, US",2016-08-20T22:25:00Z,2018-02-14T22:41:48Z,2018-02-14T22:41:48Z,southern resident,"k, l"
5a84bb32686f74490fb21a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb32686f74490fb21a00,48.51876833,-123.1581,"Friday Harbor, WA, US",2016-08-20T21:56:00Z,2018-02-14T22:41:54Z,2018-02-14T22:41:54Z,southern resident,j
5a84baaf686f74490fea1700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baaf686f74490fea1700,48.352383,-123.536433,"Victoria, BC, CA",2016-08-20T21:30:00Z,2018-02-14T22:39:43Z,2018-02-14T22:39:43Z,offshore,
5a84bb8f686f74490fa81c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb8f686f74490fa81c00,48.707145,-123.2313633,"Friday Harbor, WA, US",2016-08-20T20:54:00Z,2018-02-14T22:43:27Z,2018-02-14T22:43:27Z,southern resident,"k, l"
5a84bb8a686f74490f8c1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb8a686f74490f8c1c00,48.68406333,-123.240775,"Friday Harbor, WA, US",2016-08-20T20:24:00Z,2018-02-14T22:43:22Z,2018-02-14T22:43:22Z,southern resident,l
5a84bb80686f74490f561c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb80686f74490f561c00,48.65228,-123.2111367,"Friday Harbor, WA, US",2016-08-20T19:56:00Z,2018-02-14T22:43:12Z,2018-02-14T22:43:12Z,southern resident,"k, l"
5a84bb56686f74490f721b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb56686f74490f721b00,48.571625,-123.17751,"Friday Harbor, WA, US",2016-08-20T19:38:00Z,2018-02-14T22:42:30Z,2018-02-14T22:42:30Z,southern resident,j
